Epoch	AUC-12	AUC-13	AUC-14	AUC-15	AUC-16	AUC-Avg	AUC-Mid	AUC-Best	
1270.000000	0.686328	0.570723	0.594846	0.629753	0.517158	0.599762	0.594846	0.643963	
1280.000000	0.635696	0.553845	0.610257	0.625228	0.507235	0.586452	0.610257	0.643963	
1290.000000	0.673988	0.574563	0.596539	0.650812	0.508880	0.600956	0.596539	0.643963	
1300.000000	0.699861	0.588411	0.626804	0.653673	0.502022	0.614154	0.626804	0.643963	
1310.000000	0.628535	0.565374	0.613179	0.625477	0.481637	0.582840	0.613179	0.643963	
1320.000000	0.694487	0.558994	0.596344	0.628457	0.498929	0.595442	0.596344	0.643963	
1330.000000	0.657347	0.549796	0.599461	0.624857	0.490444	0.584381	0.599461	0.643963	
1340.000000	0.640025	0.533111	0.572838	0.631632	0.507119	0.576945	0.572838	0.643963	
1350.000000	0.628872	0.517223	0.558949	0.623377	0.507220	0.567128	0.558949	0.643963	
1360.000000	0.619765	0.512299	0.536743	0.616348	0.517504	0.560532	0.536743	0.643963	
1370.000000	0.631702	0.510662	0.565635	0.648788	0.550214	0.581400	0.565635	0.643963	
1380.000000	0.604596	0.498466	0.538570	0.631864	0.541377	0.562974	0.541377	0.643963	
1390.000000	0.633559	0.513795	0.542471	0.637474	0.533024	0.572065	0.542471	0.643963	
1400.000000	0.598597	0.502349	0.560398	0.632185	0.527436	0.564193	0.560398	0.643963	
1410.000000	0.608306	0.519762	0.540412	0.624157	0.571471	0.572822	0.571471	0.643963	
1420.000000	0.641156	0.543287	0.533640	0.606278	0.545013	0.573875	0.545013	0.643963	
1430.000000	0.626500	0.544717	0.550649	0.593699	0.546805	0.572474	0.550649	0.643963	
1440.000000	0.623257	0.507463	0.527370	0.588506	0.555923	0.560504	0.555923	0.643963	
1450.000000	0.610429	0.482484	0.515193	0.606859	0.559166	0.554826	0.559166	0.643963	
1460.000000	0.591953	0.459419	0.495415	0.578509	0.567288	0.538517	0.567288	0.643963	
1470.000000	0.593944	0.443648	0.498964	0.632313	0.567811	0.547336	0.567811	0.643963	
1480.000000	0.622047	0.481835	0.526884	0.606574	0.586872	0.564842	0.586872	0.643963	
1490.000000	0.611845	0.460556	0.512248	0.602775	0.573830	0.552251	0.573830	0.643963	
1500.000000	0.575697	0.435991	0.457896	0.592075	0.590975	0.530527	0.575697	0.643963	
1510.000000	0.574281	0.435483	0.497870	0.600116	0.582215	0.537993	0.574281	0.643963	
1520.000000	0.590226	0.429460	0.471750	0.616397	0.551758	0.531918	0.551758	0.643963	
1530.000000	0.558366	0.458228	0.502518	0.608986	0.553365	0.536293	0.553365	0.643963	
1540.000000	0.561912	0.436590	0.479926	0.630292	0.554632	0.532670	0.554632	0.643963	
1550.000000	0.591911	0.436172	0.495496	0.628356	0.562016	0.542790	0.562016	0.643963	
1560.000000	0.555051	0.433661	0.469371	0.591926	0.579964	0.525995	0.555051	0.643963	
1570.000000	0.550384	0.429052	0.476013	0.594208	0.562973	0.522526	0.550384	0.643963	
1580.000000	0.567412	0.433381	0.474332	0.589787	0.586001	0.530183	0.567412	0.643963	
1590.000000	0.581398	0.468179	0.517609	0.614855	0.565327	0.549474	0.565327	0.643963	
1600.000000	0.568505	0.420321	0.431161	0.619891	0.571076	0.522191	0.568505	0.643963	
1610.000000	0.588754	0.448175	0.482348	0.599268	0.566298	0.536969	0.566298	0.643963	
1620.000000	0.611025	0.475442	0.488385	0.610839	0.570457	0.551230	0.570457	0.643963	
1630.000000	0.566937	0.457831	0.450973	0.584569	0.579802	0.528023	0.566937	0.643963	
1640.000000	0.577947	0.494637	0.491949	0.603403	0.558215	0.545230	0.558215	0.643963	
1650.000000	0.561123	0.459102	0.451159	0.607751	0.597969	0.535421	0.561123	0.643963	
1660.000000	0.585206	0.488704	0.479325	0.606373	0.599504	0.551822	0.585206	0.643963	
1670.000000	0.562258	0.455372	0.453347	0.584172	0.580463	0.527123	0.562258	0.643963	
1680.000000	0.600564	0.465771	0.449136	0.603568	0.565111	0.536830	0.565111	0.643963	
1690.000000	0.576130	0.475972	0.440992	0.574248	0.574943	0.528457	0.574248	0.643963	
1700.000000	0.594406	0.499356	0.458106	0.593953	0.552429	0.539650	0.552429	0.643963	
1710.000000	0.575294	0.487285	0.496634	0.599280	0.555190	0.542737	0.555190	0.643963	
1720.000000	0.615968	0.525411	0.528968	0.622484	0.587566	0.576080	0.587566	0.643963	
1730.000000	0.598899	0.494074	0.482357	0.594673	0.560359	0.546072	0.560359	0.643963	
1740.000000	0.584859	0.488566	0.473641	0.579839	0.565022	0.538386	0.565022	0.643963	
1750.000000	0.617198	0.532080	0.542993	0.606171	0.574226	0.574534	0.574226	0.643963	
1760.000000	0.595730	0.514798	0.506727	0.599561	0.547730	0.552909	0.547730	0.643963	
1770.000000	0.576623	0.517098	0.512404	0.610527	0.561147	0.555560	0.561147	0.643963	
1780.000000	0.606867	0.537400	0.485861	0.630651	0.554712	0.563098	0.554712	0.643963	
1790.000000	0.625906	0.525583	0.489648	0.621476	0.574672	0.567457	0.574672	0.643963	
1800.000000	0.581266	0.538206	0.518972	0.625535	0.568050	0.566406	0.568050	0.643963	
1810.000000	0.582195	0.545486	0.507396	0.626911	0.585856	0.569569	0.582195	0.643963	
1820.000000	0.610269	0.552401	0.515394	0.634369	0.578936	0.578274	0.578936	0.643963	
1830.000000	0.570617	0.554503	0.541381	0.618860	0.567500	0.570572	0.567500	0.643963	
1840.000000	0.605899	0.574349	0.576502	0.649899	0.564600	0.594250	0.576502	0.643963	
1850.000000	0.603229	0.581131	0.560774	0.642377	0.555558	0.588614	0.581131	0.643963	
1860.000000	0.624751	0.568983	0.535790	0.610171	0.572111	0.582361	0.572111	0.643963	
1870.000000	0.577617	0.533895	0.532238	0.630210	0.549475	0.564687	0.549475	0.643963	
1880.000000	0.583363	0.548393	0.516749	0.638420	0.564520	0.570289	0.564520	0.643963	
1890.000000	0.585248	0.529557	0.489748	0.616755	0.558708	0.556003	0.558708	0.643963	
1900.000000	0.556771	0.505353	0.463919	0.608516	0.555137	0.537939	0.555137	0.643963	
1910.000000	0.568888	0.501506	0.511525	0.629438	0.563168	0.554905	0.563168	0.643963	
1920.000000	0.560762	0.508040	0.493341	0.623559	0.532818	0.543704	0.532818	0.643963	
1930.000000	0.556163	0.517843	0.520252	0.614969	0.547113	0.551268	0.547113	0.643963	
1940.000000	0.559386	0.505417	0.491751	0.613981	0.545441	0.543195	0.545441	0.643963	
1950.000000	0.565959	0.493630	0.464850	0.615626	0.527389	0.533491	0.527389	0.643963	
