Epoch	AUC-12	AUC-13	AUC-14	AUC-15	AUC-16	AUC-Avg	AUC-Mid	AUC-Best	
2200.000000	0.691750	0.669670	0.643773	0.650543	0.508236	0.632794	0.650543	0.700105	
2210.000000	0.740378	0.610338	0.772128	0.632593	0.517900	0.654667	0.632593	0.700105	
2220.000000	0.685447	0.712548	0.732361	0.594967	0.410918	0.627249	0.685447	0.700105	
2230.000000	0.787689	0.644142	0.725866	0.659232	0.554854	0.674357	0.659232	0.700105	
2240.000000	0.759337	0.631948	0.743901	0.606421	0.539354	0.656192	0.631948	0.700105	
2250.000000	0.694709	0.584990	0.683437	0.621807	0.561378	0.629264	0.621807	0.700105	
2260.000000	0.732226	0.611970	0.670708	0.602250	0.546644	0.632760	0.611970	0.700105	
2270.000000	0.554098	0.709882	0.796995	0.653736	0.538394	0.650621	0.653736	0.700105	
2280.000000	0.792192	0.632434	0.675648	0.674124	0.582401	0.671360	0.674124	0.700105	
2290.000000	0.721297	0.719959	0.671646	0.645657	0.512539	0.654220	0.671646	0.700105	
2300.000000	0.666208	0.771463	0.672633	0.647561	0.514562	0.654485	0.666208	0.700105	
2310.000000	0.739982	0.700081	0.797217	0.608960	0.535866	0.676421	0.700081	0.700105	
2320.000000	0.732481	0.662489	0.570386	0.569575	0.672408	0.641468	0.662489	0.700105	
2330.000000	0.760527	0.730708	0.784236	0.441766	0.536654	0.650778	0.730708	0.700105	
2340.000000	0.761773	0.651292	0.786555	0.645308	0.572025	0.683391	0.651292	0.700105	
2350.000000	0.761012	0.700197	0.763164	0.600314	0.557240	0.676385	0.700197	0.700105	
2360.000000	0.744777	0.701647	0.726108	0.560101	0.540763	0.654679	0.701647	0.700105	
2370.000000	0.550018	0.691426	0.757015	0.613879	0.564512	0.635370	0.613879	0.700105	
2380.000000	0.725285	0.690426	0.771623	0.643904	0.457956	0.657839	0.690426	0.700105	
2390.000000	0.698547	0.737236	0.748293	0.642680	0.550186	0.675388	0.698547	0.700105	
2400.000000	0.781749	0.627854	0.784625	0.647549	0.471158	0.662587	0.647549	0.700105	
2410.000000	0.682109	0.729038	0.802631	0.635079	0.484906	0.666753	0.682109	0.700105	
2420.000000	0.777144	0.720579	0.677939	0.663047	0.625067	0.692755	0.677939	0.700105	
2430.000000	0.795608	0.653185	0.688591	0.677709	0.491575	0.661334	0.677709	0.700105	
2440.000000	0.566793	0.431753	0.615526	0.679456	0.591010	0.576908	0.591010	0.700105	
2450.000000	0.722943	0.725296	0.736680	0.608645	0.554945	0.669702	0.722943	0.700105	
2460.000000	0.767995	0.433767	0.757746	0.650371	0.501006	0.622177	0.650371	0.700105	
2470.000000	0.682783	0.719811	0.754321	0.646549	0.519048	0.664502	0.682783	0.700105	
